Record,Democrats,Female,HomeOwners,White,Age,Commute,Education,EmployeeWage,HouseholdSize,Income,County,LogPrice,LogProfit,Month,BestBuy,Employees,Krogers,Population,Rainfall,UnemploymentRate,Year
856,0.458878960436,0.555702740003,0.661476115112,0.684882124144,56.0,10.0,21.0,78.2328727485,6.0,100.251759311,18.0,9.86823304658,-12.7014225628,10.0,0.0,2.0,0.0,16.0351669179,5.26668556804,0.0362826721019,2018.0
896,0.780117196435,0.467065045249,0.288508542376,0.437283956138,33.0,62.0,17.0,112.008842334,7.0,126.96210029,19.0,10.9050989997,-6.81251373384,8.0,5.0,14.0,10.0,258.091403098,7.98567166784,0.131393437407,2018.0
514,0.682930200383,0.464590957007,0.438140266206,0.615071217177,56.0,21.0,17.0,22.6024764263,7.0,103.197911761,11.0,8.3513329689,1.13210314777,9.0,0.0,1.0,0.0,35.394069181,7.34197985045,0.0142308739968,2016.0
375,0.352521875124,0.527085205992,0.211335299259,0.244873863646,69.0,9.0,19.0,112.968160703,8.0,77.0184868338,8.0,6.74757992073,4.38927467255,10.0,2.0,14.0,7.0,257.203783386,5.31517822225,0.178329241668,2017.0
868,0.147403925053,0.532259789289,0.243568923216,0.309027136602,56.0,30.0,7.0,36.9071106959,2.0,143.948879568,19.0,11.9966810527,-21.1873356247,1.0,0.0,3.0,3.0,93.97313703,4.67103423875,0.0541735602596,2018.0
663,0.581700232062,0.421716598106,0.676429223755,0.86625215925,28.0,61.0,13.0,84.0161535166,5.0,79.6150061951,14.0,6.63154421193,5.44761971681,10.0,0.0,6.0,2.0,80.501282336,8.59425354164,0.103354153463,2017.0
867,0.417338942113,0.552851170574,0.60141458022,0.00665379795044,46.0,42.0,8.0,143.509279974,3.0,118.371557625,19.0,10.7169771688,-17.1478005489,1.0,0.0,2.0,1.0,53.0044678909,4.46424480945,0.11432780518,2017.0
221,0.406715467083,0.560187798623,0.476713290655,0.13408108463,43.0,69.0,15.0,90.6511123787,4.0,99.7969962343,5.0,9.57659239081,-7.35343261415,8.0,1.0,5.0,1.0,99.3294241697,2.14109534844,0.167042902374,2015.0
206,0.029421755751,0.552582979624,0.390609417569,0.342027968915,40.0,24.0,13.0,121.537445364,2.0,123.183576653,5.0,9.73777552672,-10.0276885073,4.0,1.0,3.0,1.0,59.2382131291,8.51136975938,0.141506007549,2016.0
580,0.665193190364,0.450401017379,0.551589169257,0.176920123847,35.0,37.0,17.0,160.336649732,3.0,92.3430144818,13.0,7.72163175025,-0.367990472271,1.0,1.0,7.0,2.0,117.994091566,8.48525250176,0.139337741756,2018.0
537,0.136122338161,0.522854537237,0.362413947926,0.131207035667,45.0,10.0,20.0,123.337644501,6.0,128.182493299,12.0,11.326038322,-13.7224823485,3.0,4.0,10.0,2.0,214.886247673,7.59973719906,0.190583621011,2015.0
471,0.559802708037,0.482758894192,0.29980030493,0.344957435236,51.0,64.0,8.0,76.705629208,3.0,78.9296814116,10.0,4.99729587888,16.698853326,10.0,1.0,6.0,1.0,150.755523031,8.00861039373,0.0295402318983,2017.0
496,0.26320865631,0.563114254646,0.405718131539,0.987235024754,63.0,58.0,18.0,13.5279190613,3.0,77.1894372446,11.0,7.22775131813,3.66516645515,4.0,2.0,14.0,5.0,281.256514711,6.57876787431,0.12271277207,2018.0
458,0.582001966825,0.421051944221,0.241604622532,0.8157036376,45.0,29.0,6.0,122.829840648,6.0,88.6474313014,10.0,6.68751703762,12.5685665766,7.0,2.0,13.0,2.0,257.894003602,4.44287215493,0.0047402122438,2016.0
93,0.450721469824,0.432048012614,0.556213291309,0.649326594845,22.0,41.0,20.0,97.1622808647,5.0,100.667854363,2.0,9.80772967946,-10.2174244884,12.0,1.0,7.0,2.0,144.168719072,3.18489245407,0.086186446241,2015.0
575,0.437341184283,0.569653641436,0.233447670078,0.367855271004,56.0,43.0,9.0,119.285177952,6.0,84.4857340084,12.0,7.8768768121,-4.20176411475,12.0,3.0,7.0,1.0,176.45850385,8.95779806658,0.023596075425,2017.0
693,0.488439487404,0.452089018416,0.517133872808,0.431608565386,51.0,50.0,10.0,18.7281162695,4.0,111.673752079,15.0,9.04360263929,1.00989804809,6.0,5.0,14.0,10.0,253.793944961,2.76362912939,0.199998546146,2015.0
828,0.863425093181,0.437574897594,0.675575467973,0.738027630738,25.0,7.0,17.0,8.0843480212,3.0,100.008872533,18.0,9.19958429019,-9.42758438682,3.0,1.0,9.0,5.0,174.791897845,2.38199234077,0.0964408269629,2018.0
762,0.649186769671,0.461132205948,0.586004521065,0.104427621392,42.0,42.0,17.0,143.215995746,6.0,62.9916620022,16.0,5.64960943549,9.14750221402,11.0,3.0,7.0,3.0,179.053752792,2.13106563724,0.1737919322,2016.0
427,0.774737789714,0.43961058786,0.371338918331,0.975037733563,37.0,30.0,10.0,79.8212279106,8.0,77.4654233387,9.0,5.2299497726,13.0442006802,11.0,3.0,7.0,1.0,180.484872596,8.75523000959,0.139643402017,2017.0
259,0.846284807083,0.560136545749,0.644353955141,0.587267493295,65.0,70.0,13.0,130.800928223,4.0,83.7337141556,6.0,6.67926832118,13.1456823985,5.0,4.0,13.0,4.0,212.240577545,3.7680983063,0.192488912832,2017.0
149,0.206739997448,0.530596507731,0.280016196598,0.686595908728,68.0,57.0,9.0,154.459545509,5.0,61.1249376949,4.0,5.75539698389,5.18957508822,2.0,0.0,3.0,2.0,80.1510870063,8.5265687358,0.17057252366,2015.0
438,0.478398861153,0.525848070662,0.245518043347,0.356127714563,44.0,37.0,8.0,152.225899651,5.0,82.1253909511,10.0,7.01531618366,5.32577192659,2.0,2.0,17.0,5.0,285.414885514,7.13212876129,0.0523738819285,2016.0
945,0.601054631364,0.480653506017,0.451114323231,0.439323146719,37.0,35.0,14.0,63.2145608885,2.0,121.692415459,20.0,9.26841907369,-0.186918926694,9.0,0.0,2.0,1.0,76.2586306728,9.85019029669,0.181763146546,2015.0
415,0.186297889339,0.459980586314,0.675877686361,0.447839823972,72.0,45.0,21.0,113.447766747,7.0,95.9962380729,9.0,7.83762162879,7.91302512774,8.0,3.0,10.0,7.0,199.78210099,9.66450181386,0.122788130492,2017.0
630,0.314037731572,0.573322817913,0.671832569607,0.755045950412,35.0,23.0,10.0,24.3761091124,3.0,63.2703727289,14.0,5.26650743705,10.5237365069,2.0,1.0,6.0,3.0,96.3407965624,9.07302049391,0.0246150478941,2016.0
295,0.521569161996,0.495126473976,0.615292799562,0.00864116720592,45.0,42.0,12.0,119.264314781,5.0,103.065667276,7.0,9.08659544009,-12.0623381907,2.0,0.0,1.0,0.0,4.70759082235,2.34422332835,0.101805075521,2017.0
130,0.366723050066,0.43337202503,0.670041457233,0.920257956663,27.0,49.0,20.0,111.472122891,6.0,66.9763800524,3.0,6.49749253244,9.52569343007,9.0,2.0,12.0,9.0,232.797363506,6.92572186197,0.0492136745222,2016.0
146,0.675740830064,0.555169113773,0.300236629754,0.555953394013,36.0,66.0,10.0,137.585942628,7.0,47.4285066868,4.0,4.01552109484,16.8382043206,1.0,3.0,5.0,1.0,158.652602343,8.95591470929,0.10630287502,2016.0
459,0.173925479799,0.487423944179,0.351709178688,0.00765724755023,24.0,12.0,18.0,5.96386006088,2.0,107.292948556,10.0,7.91650632261,8.82668729016,7.0,5.0,14.0,2.0,259.155947273,9.24278079908,0.097450696752,2017.0
235,0.416205246032,0.442449147301,0.345284122963,0.194816145027,45.0,69.0,14.0,18.3432795956,3.0,133.523360554,5.0,11.8033265497,-18.4593174007,11.0,2.0,14.0,10.0,262.034236075,5.44431949972,0.0258656703708,2017.0
1127,0.716935335191,0.520259611371,0.639447384085,0.647529800987,27.0,36.0,14.0,19.0297094162,7.0,108.47697672,24.0,8.10534738034,3.37161903564,6.0,1.0,2.0,2.0,90.6363123986,8.49989612511,0.127857496246,2017.0
199,0.590150860658,0.449298574974,0.596405338213,0.312243168039,34.0,37.0,16.0,152.54921886,7.0,113.884033197,5.0,10.0820450709,-15.2317394123,2.0,0.0,1.0,0.0,7.60377056356,8.2659070865,0.0904460462218,2017.0
848,0.328269040103,0.508275472831,0.590746888683,0.155149030715,62.0,71.0,21.0,94.8727668425,6.0,110.727571942,18.0,8.16266752428,8.71537008532,8.0,5.0,10.0,10.0,255.041046489,2.18846102265,0.00917252300968,2018.0
136,0.526889177747,0.444948708107,0.663024228614,0.910379405099,33.0,68.0,14.0,138.611729912,4.0,71.6413808609,3.0,6.87827537999,1.71535453866,10.0,0.0,1.0,1.0,46.1519771652,7.77034691344,0.198807984591,2018.0
589,0.364574682763,0.559393853731,0.324476830038,0.259267388451,51.0,23.0,8.0,117.03309962,4.0,98.3862031962,13.0,7.33856223212,5.01831659693,4.0,3.0,10.0,3.0,180.954953532,2.80422070038,0.182375221003,2015.0
1024,0.799425469238,0.427189918268,0.347820788057,0.260641959553,52.0,62.0,18.0,33.3640417732,5.0,92.1082816589,22.0,7.46162522282,5.21913010844,4.0,4.0,11.0,4.0,200.241799038,8.79079726157,0.017452078471,2018.0
485,0.609943431051,0.490491354782,0.303107983783,0.113912760886,45.0,49.0,9.0,32.1243423172,7.0,91.0057205124,11.0,7.07587567282,2.48521788598,2.0,0.0,4.0,0.0,99.0321288162,6.05927674531,0.0470439633315,2015.0
1021,0.844327024423,0.488813602917,0.406519391178,0.341648201472,29.0,61.0,7.0,129.919771984,2.0,79.7859085019,22.0,6.85464060468,2.17939098953,4.0,0.0,2.0,2.0,64.6436197482,2.70789932067,0.0852270503671,2015.0
996,0.686912373471,0.508991400729,0.46087149856,0.587360519785,64.0,44.0,16.0,126.13909903,8.0,93.179413825,21.0,7.32138344154,6.57165020389,9.0,1.0,5.0,1.0,61.9722565686,3.58226425529,0.131374733156,2018.0
1078,0.694407132234,0.546552033846,0.490983690603,0.08739126454,30.0,63.0,9.0,38.4894709484,3.0,65.0739237457,23.0,3.87326170908,22.7055072129,6.0,0.0,1.0,1.0,40.1095476158,4.03359380025,0.0586317685895,2016.0
567,0.236845835779,0.42832584758,0.665171093101,0.947196497118,66.0,65.0,20.0,35.2174799391,8.0,104.825671198,12.0,7.95392891081,-0.49117456875,10.0,0.0,1.0,2.0,63.7960071814,3.74877086653,0.0767090336508,2017.0
1006,0.553853235836,0.487248660933,0.596762761038,0.0439053553915,67.0,14.0,21.0,66.5382227904,4.0,45.8090974097,21.0,4.51464281427,12.216793819,12.0,1.0,10.0,3.0,186.109964935,4.26988058084,0.125349106727,2016.0
1097,0.813799724752,0.422831462072,0.428055848234,0.735511293266,44.0,27.0,10.0,49.5212220871,7.0,60.3343704006,23.0,5.91460496095,4.26435620146,11.0,1.0,4.0,2.0,108.830214848,2.64583433757,0.0436431337379,2015.0
265,0.45481661162,0.498906236477,0.253597572207,0.786746528593,72.0,60.0,14.0,143.704698747,8.0,102.675596946,6.0,7.47173298846,11.4568133363,7.0,3.0,7.0,3.0,197.91712638,7.87519902691,0.117901770497,2015.0
823,0.683323449834,0.531941837545,0.259703795122,0.538113646316,55.0,8.0,19.0,142.984620094,3.0,126.304875196,18.0,10.3919193908,-14.2584290798,2.0,0.0,2.0,1.0,41.8139747956,2.41577430053,0.157756573543,2017.0
988,0.721465481713,0.567416604743,0.472221473255,0.366273143213,48.0,55.0,15.0,173.526878927,4.0,99.4525058954,21.0,7.12151444781,12.2801207701,7.0,0.0,4.0,0.0,74.3925117602,9.50328342896,0.176138448402,2018.0
380,0.47851700161,0.447008725442,0.453298695848,0.0162404886506,54.0,31.0,14.0,165.759834268,5.0,57.5108196019,8.0,4.57802765302,17.1980869101,11.0,2.0,9.0,5.0,259.503246171,5.72646810439,0.0521291624094,2018.0
854,0.434420697295,0.506776107056,0.456100890174,0.0623922412984,32.0,19.0,8.0,149.477106443,6.0,96.2643748416,18.0,7.31535763582,3.76786409621,10.0,1.0,7.0,4.0,153.758355238,2.85223792797,0.13938859311,2016.0
101,0.667415552844,0.534655276804,0.390246204789,0.241331617147,23.0,23.0,7.0,25.1459362283,6.0,88.2550756612,3.0,6.45123247804,5.67085725551,2.0,2.0,7.0,2.0,145.354570352,9.7020359233,0.16285196538,2015.0
624,0.26749774026,0.427921656135,0.34188023245,0.299458450313,30.0,41.0,11.0,1.72462965981,7.0,78.3744418052,13.0,7.61076077083,0.0135344195923,12.0,2.0,12.0,5.0,273.179345954,9.41407547553,0.057497891548,2018.0
552,0.486507488014,0.531622518837,0.486150953526,0.0483066680357,29.0,70.0,13.0,126.423724835,3.0,131.131824942,12.0,10.6404822596,-8.54069800009,6.0,0.0,1.0,1.0,41.0102111685,9.99494521799,0.0965550678968,2018.0
230,0.871554259026,0.475319204821,0.272416034259,0.122675508204,62.0,60.0,11.0,123.632719508,3.0,128.707313524,5.0,10.8310597391,-11.8230359754,10.0,4.0,10.0,4.0,229.212975836,9.94988017151,0.110048717249,2016.0
1009,0.364083702187,0.517217682647,0.603567441745,0.0696524980096,21.0,6.0,6.0,169.362186373,6.0,60.9558854362,22.0,4.20216923189,19.7529378704,1.0,3.0,7.0,5.0,188.468138639,4.56821642841,0.192770260291,2015.0
686,0.477305998058,0.555418048579,0.465884639474,0.591682157084,33.0,48.0,20.0,96.5119843718,2.0,107.196404125,15.0,9.45692473142,-7.5955920473,4.0,4.0,9.0,9.0,225.437062382,8.47754923365,0.0312917751558,2016.0
919,0.468259977779,0.574967841822,0.571967533784,0.069326936875,55.0,66.0,17.0,145.453563005,4.0,104.804717598,20.0,7.73232009217,5.9470930369,2.0,5.0,14.0,2.0,288.301537083,6.66908638676,0.104505539042,2017.0
1138,0.752476721262,0.566243090347,0.200719721283,0.956821785607,41.0,58.0,19.0,4.26933602193,3.0,131.381508557,24.0,10.4778159918,-5.31523110875,9.0,1.0,1.0,0.0,52.6371642839,7.73834184919,0.00134780856387,2016.0
261,0.547359060355,0.535639275626,0.257313046868,0.00242957315193,44.0,68.0,19.0,10.1618478311,3.0,48.4453517782,6.0,4.82375038005,20.4083695862,6.0,5.0,12.0,8.0,275.614524165,7.33857835516,0.0680338317372,2015.0
33,0.829515375017,0.579813790463,0.617595759225,0.497231125828,59.0,35.0,11.0,6.13481007123,5.0,107.582068169,1.0,9.40426667513,-7.95794126916,9.0,0.0,1.0,0.0,16.5805076296,8.79611436597,0.111506925916,2015.0
1120,0.0399377045995,0.516157893569,0.302409067157,0.12512592415,27.0,60.0,14.0,116.681521124,7.0,91.4025131136,24.0,7.06581849838,6.41693073353,4.0,2.0,8.0,2.0,215.573374065,5.4530254207,0.118312784099,2018.0
297,0.40163332426,0.564509103807,0.441107181435,0.540468083115,31.0,55.0,12.0,7.5715606333,3.0,118.029703845,7.0,10.6059993878,-14.2745165196,3.0,0.0,3.0,0.0,53.3287346442,2.72434954641,0.0552217403553,2015.0
979,0.151932156737,0.494607614114,0.448041185617,0.646197674954,23.0,16.0,13.0,148.730940154,6.0,84.4988721198,21.0,6.50319012043,10.9082343157,5.0,3.0,7.0,3.0,172.935952161,9.68519769953,0.161024681929,2017.0
405,0.712599888089,0.495897938439,0.331760180689,0.0110077504824,19.0,70.0,11.0,136.800722261,2.0,88.1657662191,9.0,6.87783140015,9.81755447231,6.0,0.0,1.0,1.0,50.8211745474,6.89191310669,0.0711744457334,2015.0
863,0.592416938931,0.521020336261,0.480584122369,0.774567731733,51.0,44.0,17.0,148.879191389,3.0,118.941513245,18.0,9.28085917377,-8.60208390709,12.0,0.0,4.0,0.0,48.9003927058,4.79530147134,0.156336589535,2017.0
908,0.727319790771,0.431558286988,0.289330134752,0.321274509971,47.0,28.0,15.0,91.4534635861,8.0,124.899254121,19.0,11.8049828104,-20.9260544612,11.0,0.0,5.0,0.0,97.2673343182,4.81712445533,0.0841370257535,2018.0
516,0.662487172465,0.486796736426,0.549836827556,0.593864887887,46.0,54.0,10.0,78.6070651879,7.0,116.607987766,11.0,9.72024386864,-2.09469479898,9.0,5.0,16.0,2.0,266.725996124,2.45422034674,0.141535321184,2018.0
389,0.40413357281,0.545703054985,0.349405833838,0.459517040336,37.0,51.0,20.0,145.089924144,5.0,93.7877153164,9.0,7.98494096352,-1.93658579572,2.0,1.0,7.0,4.0,122.981271948,3.10273835152,0.116349035318,2015.0
814,0.316718972872,0.53711593591,0.552629636303,0.972240915753,72.0,17.0,8.0,116.580157201,7.0,77.9742035661,17.0,7.19289408296,2.08667041217,12.0,5.0,13.0,10.0,257.465123057,7.07188960309,0.0564843366765,2016.0
860,0.741238228678,0.450184977954,0.409822703817,0.00254912124502,45.0,17.0,21.0,117.640982345,1.0,118.427695243,18.0,9.89744645196,-9.7731647493,11.0,0.0,2.0,1.0,30.7613649918,6.10077717113,0.140691165555,2018.0
773,0.758435683604,0.503145367451,0.583747657951,0.438143250004,50.0,41.0,17.0,53.4466084642,7.0,75.7529211086,17.0,6.37300405734,7.4215671049,2.0,1.0,7.0,1.0,181.43170818,5.09574322593,0.0891619470633,2015.0
1119,0.615953461658,0.42865658955,0.484989795197,0.127548569978,67.0,16.0,10.0,81.6494467989,2.0,77.0067854119,24.0,6.51955337648,3.40664772191,4.0,1.0,7.0,1.0,195.993355452,7.52070300176,0.00148076337102,2017.0
969,0.842757111131,0.468286326404,0.476010367608,0.0719609009899,43.0,35.0,9.0,25.42791512,2.0,70.1471075974,21.0,4.86263766202,14.7855485202,3.0,1.0,7.0,1.0,156.719679411,2.26943491048,0.120375197502,2015.0
915,0.706962977076,0.438456633282,0.421296230821,0.00655797065791,56.0,26.0,6.0,8.46178680229,3.0,77.8866109985,20.0,5.89051739878,11.0136864903,1.0,2.0,10.0,6.0,205.657370655,5.06580434079,0.0442901657705,2017.0
194,0.592571046787,0.521868944318,0.428126110493,0.0658865633875,24.0,22.0,15.0,91.5077861264,1.0,131.891405723,5.0,10.9210041529,-11.8275535875,1.0,5.0,13.0,7.0,258.223222939,9.49424037282,0.000964044158865,2016.0
560,0.122941685234,0.487228658144,0.483032397504,0.400230586487,31.0,40.0,7.0,110.988616499,3.0,125.98532928,12.0,10.0251755271,-5.16032182004,8.0,3.0,8.0,1.0,173.0713637,6.32851714264,0.035726588982,2018.0
25,0.170853684157,0.556350725459,0.572698681819,0.066895474412,61.0,53.0,14.0,79.8327321541,7.0,124.25125233,1.0,9.643247244,0.912750373821,7.0,4.0,10.0,8.0,220.478494058,3.67183464536,0.0417663655421,2015.0
322,0.0309531697976,0.552131060201,0.584852052059,0.102863876982,71.0,10.0,21.0,37.9957487691,5.0,107.333371864,7.0,10.4884353811,-7.05090103425,9.0,5.0,14.0,2.0,262.073347214,8.49459244946,0.180706007002,2016.0
410,0.286668487216,0.559505516059,0.489596048573,0.46585281961,53.0,44.0,12.0,7.3304208432,3.0,75.3493836304,9.0,7.07770097476,7.22458923684,7.0,2.0,10.0,8.0,209.44000446,7.96380580148,0.097072505267,2016.0
39,0.0261236484339,0.50352117616,0.470752702933,7.15853442066e-05,48.0,24.0,18.0,100.36117391,1.0,78.3558696436,1.0,7.61232574287,2.05941329237,10.0,5.0,12.0,2.0,271.297218844,4.44128752478,0.129685337644,2017.0
426,0.000330009506098,0.445725303466,0.450719996221,0.584222295413,45.0,64.0,21.0,14.8850476261,2.0,81.0160263784,9.0,6.71640258868,6.97983054399,11.0,1.0,6.0,2.0,141.375211424,7.519260656,0.1848551235,2016.0
837,0.292940226215,0.56314833864,0.591000547906,0.503940794494,70.0,63.0,10.0,79.8689691902,5.0,115.561821926,18.0,10.9011280294,-11.0737580021,6.0,0.0,1.0,0.0,47.8632608258,5.94232344039,0.189857015208,2015.0
829,0.489477775818,0.473507308265,0.282358763276,0.498144545963,30.0,29.0,16.0,105.151676749,7.0,130.624609972,18.0,10.6473812847,-14.133067067,4.0,1.0,1.0,2.0,54.4128266207,8.0625621803,0.132472235431,2015.0
190,0.29730335193,0.494327587992,0.554255762434,0.775561702599,35.0,55.0,19.0,65.0667577547,1.0,39.8743477935,4.0,3.53212073687,16.5860347921,12.0,0.0,1.0,0.0,18.3236143395,7.43027823702,0.107344914241,2016.0
1107,0.223393607844,0.53077796948,0.382443840306,0.0150933712671,60.0,23.0,19.0,109.119612861,3.0,92.5549130776,24.0,7.71231144297,-3.40283101271,1.0,0.0,5.0,1.0,77.8572406777,4.88691281473,0.137892923824,2017.0
772,0.322926792259,0.430846106057,0.535976726072,0.319508506337,65.0,24.0,16.0,63.3671355443,4.0,89.3430474965,17.0,6.45333606187,9.35778489929,1.0,2.0,13.0,2.0,271.775810728,5.00902628626,0.10905063694,2018.0
765,0.648001748702,0.55978021294,0.666261559855,0.030155072409,49.0,7.0,17.0,69.1689945734,4.0,49.7558318098,16.0,3.64073233954,15.8687677407,12.0,0.0,1.0,1.0,42.9389735763,5.67119229184,0.0032186585644,2015.0
475,0.268368244596,0.451718479739,0.32436502415,0.893449668277,44.0,6.0,15.0,12.8068192167,3.0,64.3886092392,10.0,5.66442396312,5.96537808634,11.0,0.0,1.0,1.0,28.9146584789,7.85636660619,0.171827247857,2017.0
651,0.344936359866,0.421793111964,0.564769121887,0.853645642771,34.0,34.0,10.0,16.2297321107,4.0,85.9873255199,14.0,6.34934468469,11.1935114054,7.0,0.0,1.0,1.0,61.914524184,9.02086378592,0.0436590496561,2017.0
1023,0.820182282887,0.457854065167,0.443885160388,0.675536736153,60.0,35.0,8.0,176.183090794,3.0,65.913488062,22.0,5.74762880676,8.60059849995,4.0,4.0,12.0,4.0,244.172092695,4.98801609777,0.0944286699522,2017.0
1042,0.0118705829512,0.443656016561,0.204797481654,0.116782144374,44.0,21.0,11.0,28.9809323938,1.0,70.538548176,22.0,5.61409273691,13.9491797231,9.0,1.0,10.0,1.0,180.199993992,3.6976103523,0.169432009686,2016.0
54,0.31564680572,0.552925199416,0.410417789433,0.166239032127,47.0,49.0,6.0,16.1853646756,5.0,64.5022192457,2.0,6.38102403029,7.45934721111,2.0,2.0,11.0,6.0,216.090788567,5.38095432007,0.0800287673268,2016.0
44,0.372972752656,0.422530435918,0.572981039777,0.47951137175,45.0,34.0,20.0,51.7172106543,6.0,98.801848124,1.0,8.30256979468,-3.35497869093,11.0,1.0,5.0,0.0,92.7588141586,3.61570305965,0.141136486243,2018.0
306,0.562771397668,0.423398806305,0.550321502739,0.739779813549,33.0,25.0,17.0,12.3834564536,8.0,86.1939113378,7.0,7.69171594042,1.03059997426,5.0,1.0,2.0,3.0,90.1457187099,9.16130739855,0.152658287214,2016.0
1109,0.742417900379,0.574675989231,0.400911293217,8.55337074346e-05,29.0,42.0,6.0,7.22261949675,2.0,76.6113443669,24.0,7.31870307946,0.519491808071,2.0,2.0,10.0,9.0,230.790498119,3.88741578634,0.155397813284,2015.0
902,0.316279356304,0.551456238035,0.543892342712,0.378746308768,26.0,14.0,19.0,105.228674729,4.0,126.849612067,19.0,11.1721669003,-18.1752106975,10.0,0.0,2.0,0.0,65.2206773576,5.94099988552,0.016276626066,2016.0
594,0.0274481580194,0.548786379436,0.372537773936,0.00620884322221,45.0,58.0,8.0,19.094330896,5.0,68.3912605771,13.0,6.81739200075,3.5261955103,5.0,0.0,1.0,0.0,55.8659195344,9.71398943442,0.105540184045,2016.0
399,0.395134630781,0.445713163562,0.519583946772,0.248075978837,26.0,71.0,14.0,62.1199817448,8.0,91.8069491694,9.0,6.81532788811,6.05613938774,4.0,0.0,1.0,0.0,12.0379341505,2.02301101442,0.118685701165,2017.0
121,0.207256807432,0.486419860936,0.550119032857,0.650031400406,39.0,44.0,15.0,11.2086393131,2.0,91.2812250089,3.0,6.65268527184,9.02610244873,7.0,0.0,1.0,0.0,9.49898069606,5.12887256573,0.0228784048745,2015.0
57,0.356412579082,0.514151438801,0.391802822612,0.141693490846,26.0,44.0,9.0,119.040888702,2.0,84.3295368367,2.0,6.03191332312,11.3285325659,3.0,3.0,7.0,1.0,195.926993157,6.37618908347,0.106043292702,2015.0
